timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
2103733308,inf,0,0,0,0
2104750114,inf,0,0,0,0
2105767604,inf,0,0,0,0
2106768320,inf,0,0,0,0
2107784481,inf,0,0,0,0
2108795488,inf,0,0,0,0
2109809189,inf,0,0,0,0
2110825694,inf,0,0,0,0
2111837680,inf,0,0,0,0
2112856441,inf,0,0,0,0
2113874066,inf,0,0,0,0
2114891503,inf,0,0,0,0
2115907277,inf,0,0,0,0
2116926471,inf,0,0,0,0
2117942519,inf,0,0,0,0
2118954520,inf,0,0,0,0
2119965628,inf,0,0,0,0
2120968760,inf,0,0,0,0
2121984493,inf,0,0,0,0
2122992480,inf,0,0,0,0
2124007484,inf,0,0,0,0
2124508070,inf,0,0,1,0
2124921250,inf,0,0,0,1
2125248502,inf,1,0,0,0
