timestamp,counter,esc_count,esc_connectiontype,_padding0[0],_padding0[1],_padding0[2],_padding0[3],esc[0].timestamp,esc[0].esc_errorcount,esc[0].esc_rpm,esc[0].esc_voltage,esc[0].esc_current,esc[0].esc_temperature,esc[0].esc_setpoint,esc[0].esc_setpoint_raw,esc[0].esc_address,esc[0].esc_version,esc[0].esc_state,esc[0].esc_vendor,esc[0]._padding0[0],esc[0]._padding0[1],esc[0]._padding0[2],esc[0]._padding0[3],esc[0]._padding0[4],esc[0]._padding0[5],esc[0]._padding0[6],esc[1].timestamp,esc[1].esc_errorcount,esc[1].esc_rpm,esc[1].esc_voltage,esc[1].esc_current,esc[1].esc_temperature,esc[1].esc_setpoint,esc[1].esc_setpoint_raw,esc[1].esc_address,esc[1].esc_version,esc[1].esc_state,esc[1].esc_vendor,esc[1]._padding0[0],esc[1]._padding0[1],esc[1]._padding0[2],esc[1]._padding0[3],esc[1]._padding0[4],esc[1]._padding0[5],esc[1]._padding0[6],esc[2].timestamp,esc[2].esc_errorcount,esc[2].esc_rpm,esc[2].esc_voltage,esc[2].esc_current,esc[2].esc_temperature,esc[2].esc_setpoint,esc[2].esc_setpoint_raw,esc[2].esc_address,esc[2].esc_version,esc[2].esc_state,esc[2].esc_vendor,esc[2]._padding0[0],esc[2]._padding0[1],esc[2]._padding0[2],esc[2]._padding0[3],esc[2]._padding0[4],esc[2]._padding0[5],esc[2]._padding0[6],esc[3].timestamp,esc[3].esc_errorcount,esc[3].esc_rpm,esc[3].esc_voltage,esc[3].esc_current,esc[3].esc_temperature,esc[3].esc_setpoint,esc[3].esc_setpoint_raw,esc[3].esc_address,esc[3].esc_version,esc[3].esc_state,esc[3].esc_vendor,esc[3]._padding0[0],esc[3]._padding0[1],esc[3]._padding0[2],esc[3]._padding0[3],esc[3]._padding0[4],esc[3]._padding0[5],esc[3]._padding0[6],esc[4].timestamp,esc[4].esc_errorcount,esc[4].esc_rpm,esc[4].esc_voltage,esc[4].esc_current,esc[4].esc_temperature,esc[4].esc_setpoint,esc[4].esc_setpoint_raw,esc[4].esc_address,esc[4].esc_version,esc[4].esc_state,esc[4].esc_vendor,esc[4]._padding0[0],esc[4]._padding0[1],esc[4]._padding0[2],esc[4]._padding0[3],esc[4]._padding0[4],esc[4]._padding0[5],esc[4]._padding0[6],esc[5].timestamp,esc[5].esc_errorcount,esc[5].esc_rpm,esc[5].esc_voltage,esc[5].esc_current,esc[5].esc_temperature,esc[5].esc_setpoint,esc[5].esc_setpoint_raw,esc[5].esc_address,esc[5].esc_version,esc[5].esc_state,esc[5].esc_vendor,esc[5]._padding0[0],esc[5]._padding0[1],esc[5]._padding0[2],esc[5]._padding0[3],esc[5]._padding0[4],esc[5]._padding0[5],esc[5]._padding0[6],esc[6].timestamp,esc[6].esc_errorcount,esc[6].esc_rpm,esc[6].esc_voltage,esc[6].esc_current,esc[6].esc_temperature,esc[6].esc_setpoint,esc[6].esc_setpoint_raw,esc[6].esc_address,esc[6].esc_version,esc[6].esc_state,esc[6].esc_vendor,esc[6]._padding0[0],esc[6]._padding0[1],esc[6]._padding0[2],esc[6]._padding0[3],esc[6]._padding0[4],esc[6]._padding0[5],esc[6]._padding0[6],esc[7].timestamp,esc[7].esc_errorcount,esc[7].esc_rpm,esc[7].esc_voltage,esc[7].esc_current,esc[7].esc_temperature,esc[7].esc_setpoint,esc[7].esc_setpoint_raw,esc[7].esc_address,esc[7].esc_version,esc[7].esc_state,esc[7].esc_vendor,esc[7]._padding0[0],esc[7]._padding0[1],esc[7]._padding0[2],esc[7]._padding0[3],esc[7]._padding0[4],esc[7]._padding0[5],esc[7]._padding0[6]
2516311312,36003,8,4,0,0,0,0,0,0,4290,24.578125,21.4,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4285,24.8125,23.2,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4719,24.890625,28.7,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4426,24.53125,30.4,17.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4546,24.546875,26.6,21.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4055,24.53125,21.5,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4134,24.671875,18.6,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3859,24.46875,18.5,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516354315,36014,8,4,0,0,0,0,0,0,4263,24.4375,21.800001,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4305,24.765625,24.5,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4724,24.875,27.1,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4490,24.703125,27.6,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4536,24.703125,25.300001,21.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4043,24.453125,16.5,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4097,24.84375,16.0,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3842,24.703125,16.300001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516394636,36024,8,4,0,0,0,0,0,0,4245,24.453125,22.7,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4332,24.71875,23.1,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4733,24.8125,27.2,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4499,24.828125,26.6,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4511,24.703125,25.300001,21.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4030,24.484375,18.300001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4011,24.484375,17.1,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3820,24.46875,16.7,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516438922,36035,8,4,0,0,0,0,0,0,4218,24.625,19.6,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4348,24.8125,21.6,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4728,24.953125,27.1,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4515,24.84375,28.6,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4501,24.84375,25.800001,21.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4029,24.546875,18.800001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3969,24.765625,17.2,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3795,24.703125,15.2,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516479018,36045,8,4,0,0,0,0,0,0,4176,24.484375,20.9,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4346,24.5,23.5,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4723,25.046875,27.6,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4553,24.71875,28.9,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4485,24.796875,23.5,21.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4030,24.625,17.4,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3926,24.328125,17.7,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3765,24.46875,15.900001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516519515,36055,8,4,0,0,0,0,0,0,4179,24.546875,20.6,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4358,24.59375,22.6,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4723,24.796875,26.300001,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4543,24.796875,27.1,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4464,24.578125,24.0,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3994,24.40625,17.2,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3872,24.671875,18.800001,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3748,24.546875,16.1,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516562592,36066,8,4,0,0,0,0,0,0,4134,24.796875,17.4,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4314,24.828125,18.0,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4709,24.765625,25.6,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4536,24.9375,28.0,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4457,24.65625,25.0,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3994,24.3125,19.1,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3863,24.828125,19.7,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3714,24.578125,15.900001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516607299,36077,8,4,0,0,0,0,0,0,4111,24.71875,19.0,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4268,24.78125,17.7,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4670,25.0,25.300001,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4508,24.84375,24.6,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4482,24.796875,25.9,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3999,24.453125,17.800001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3871,24.703125,19.7,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3686,24.65625,15.0,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516650516,36088,8,4,0,0,0,0,0,0,4080,24.5,19.9,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4240,24.625,19.6,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4651,25.109375,26.7,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4492,24.734375,23.9,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4474,24.84375,25.1,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3986,24.671875,15.5,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3868,24.40625,18.9,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3657,24.46875,16.2,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516691286,36098,8,4,0,0,0,0,0,0,4083,24.40625,19.1,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4203,24.8125,16.4,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4641,25.0,26.2,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4462,24.734375,23.800001,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4465,24.859375,25.800001,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3980,24.546875,15.7,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3879,24.703125,17.4,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3648,24.828125,15.1,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516730530,36108,8,4,0,0,0,0,0,0,4073,24.453125,20.300001,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4165,24.8125,20.6,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4618,25.0,25.2,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4437,24.84375,22.300001,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4475,24.859375,25.5,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3976,24.375,16.5,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3881,24.609375,17.800001,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3632,24.71875,16.7,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516774825,36119,8,4,0,0,0,0,0,0,4067,24.609375,19.800001,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4157,24.8125,21.0,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4623,25.09375,26.6,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4416,24.71875,23.0,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4470,24.8125,23.800001,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3946,24.46875,15.2,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3886,24.8125,18.7,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3614,24.546875,17.0,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516814771,36129,8,4,0,0,0,0,0,0,4090,24.390625,20.2,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4149,24.78125,20.9,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4627,25.046875,25.2,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4404,24.703125,25.1,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4467,24.703125,24.6,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3919,24.375,14.8,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3886,24.921875,19.300001,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3595,24.484375,16.300001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516855221,36139,8,4,0,0,0,0,0,0,4118,24.4375,22.7,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4139,24.640625,20.4,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4655,24.84375,26.7,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4384,24.84375,23.800001,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4469,24.84375,24.300001,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3899,24.46875,13.8,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3889,24.765625,18.300001,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3584,24.453125,14.7,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516900213,36150,8,4,0,0,0,0,0,0,4132,24.640625,22.6,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4139,24.75,19.7,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4672,24.875,28.0,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4364,24.78125,25.2,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4464,24.875,24.300001,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3860,24.46875,14.6,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3878,24.546875,18.2,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3574,24.65625,15.6,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516943833,36161,8,4,0,0,0,0,0,0,4136,24.46875,22.4,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4138,25.0,19.300001,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4682,25.0,26.5,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4370,24.84375,23.300001,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4467,24.796875,24.6,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3838,24.53125,14.900001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3868,24.609375,19.7,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3556,24.5625,15.900001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2516984326,36171,8,4,0,0,0,0,0,0,4140,24.578125,18.7,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4151,24.6875,21.0,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4709,25.078125,26.6,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4365,25.0625,26.300001,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4469,24.71875,26.5,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3838,24.703125,16.800001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3874,24.796875,18.4,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3539,24.59375,14.3,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517025988,36182,8,4,0,0,0,0,0,0,4130,24.46875,20.300001,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4130,25.0625,16.800001,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4730,25.0,28.5,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4364,24.765625,23.5,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4510,24.4375,27.0,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3809,24.703125,12.8,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3879,24.765625,19.5,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3511,24.640625,13.400001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517066722,36192,8,4,0,0,0,0,0,0,4146,24.375,24.0,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4117,24.921875,19.2,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4741,24.984375,26.0,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4346,24.84375,22.0,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4504,24.625,22.9,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3792,24.5625,13.3,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3894,24.8125,18.7,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3489,24.703125,17.2,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517111475,36203,8,4,0,0,0,0,0,0,4185,24.703125,22.4,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4108,24.5625,20.6,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4755,24.78125,26.7,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4318,24.765625,22.2,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4491,24.5625,24.1,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3763,24.46875,14.1,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3890,24.5625,19.300001,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3485,24.703125,14.7,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517154530,36214,8,4,0,0,0,0,0,0,4181,24.546875,22.5,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4111,24.703125,21.0,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4757,25.046875,26.9,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4281,24.796875,24.0,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4477,24.765625,23.0,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3736,24.59375,11.6,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3901,24.6875,18.7,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3493,24.640625,15.900001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517193998,36224,8,4,0,0,0,0,0,0,4194,24.703125,24.5,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4137,24.765625,20.7,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4751,25.015625,25.5,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4269,24.765625,24.7,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4450,24.6875,21.300001,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3720,24.515625,13.900001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3887,24.640625,18.0,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3508,24.65625,17.9,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517234624,36234,8,4,0,0,0,0,0,0,4225,24.546875,21.4,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4141,24.640625,21.6,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4735,24.84375,25.2,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4231,24.90625,22.5,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4422,24.609375,22.0,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3709,24.328125,14.900001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3888,24.734375,19.6,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3530,24.71875,16.2,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517279451,36245,8,4,0,0,0,0,0,0,4210,24.453125,19.9,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4145,24.78125,21.0,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4704,25.21875,24.7,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4226,24.609375,22.4,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4395,24.65625,24.0,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3714,24.53125,14.7,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3885,24.609375,17.7,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3545,24.703125,16.5,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517320267,36255,8,4,0,0,0,0,0,0,4212,24.375,21.9,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4130,24.765625,21.800001,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4693,24.78125,27.6,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4245,24.59375,24.300001,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4385,24.625,22.9,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3717,24.46875,13.3,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3858,24.84375,16.5,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3539,24.84375,14.2,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517362096,36266,8,4,0,0,0,0,0,0,4185,24.59375,21.5,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4139,24.65625,21.0,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4698,24.84375,27.2,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4246,24.84375,22.9,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4380,24.8125,23.800001,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3709,24.390625,14.5,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3852,24.5625,16.4,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3510,24.765625,13.900001,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517402303,36276,8,4,0,0,0,0,0,0,4187,24.578125,22.2,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4141,24.796875,21.5,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4731,24.875,28.4,20.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4263,24.671875,24.7,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4386,24.609375,23.4,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3691,24.625,13.0,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3843,24.484375,15.900001,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3503,24.609375,14.7,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517446697,36287,8,4,0,0,0,0,0,0,4187,24.6875,22.800001,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4140,24.75,21.0,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4745,24.890625,27.7,21.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4253,24.890625,26.2,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4393,24.671875,23.7,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3676,24.46875,14.900001,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3838,24.75,16.5,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3478,24.75,14.2,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517488299,36297,8,4,0,0,0,0,0,0,4182,24.609375,23.4,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4142,24.765625,22.2,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4743,25.0,25.800001,21.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4257,24.75,24.300001,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4396,24.75,23.1,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3657,24.6875,12.6,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3844,24.921875,17.2,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3454,24.59375,13.7,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2517530217,36308,8,4,0,0,0,0,0,0,4190,24.484375,23.800001,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4142,24.890625,21.6,21.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4765,24.890625,23.6,21.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4240,24.921875,24.7,18.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4402,24.84375,23.2,22.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3645,24.671875,11.2,18.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3826,24.5625,17.0,20.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3439,24.578125,17.6,20.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
