timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
2573338074,32767,32767,32767,32767,32767,32767,32767,32767
2573342087,32767,32767,32767,32767,32767,32767,32767,32767
2573346074,32767,32767,32767,32767,32767,32767,32767,32767
2573350075,32767,32767,32767,32767,-51,-52,32767,32767
2573358074,32767,32767,32767,32767,32767,32767,32767,32767
2573362074,32767,32767,32767,32767,32767,32767,32767,32767
2573366074,32767,32767,32767,32767,-51,-51,32767,32767
2573370074,32767,32767,32767,32767,32767,32767,32767,32767
2573374080,32767,32767,32767,32767,32767,32767,32767,32767
2573378111,32767,32767,32767,32767,-51,-52,32767,32767
2573382074,32767,32767,32767,32767,32767,32767,32767,32767
2573386074,32767,32767,32767,32767,32767,32767,32767,32767
2573390074,32767,32767,32767,32767,32767,-54,32767,32767
2573394074,32767,32767,32767,32767,32767,32767,32767,32767
2573398074,32767,32767,32767,32767,32767,32767,32767,32767
2573402111,32767,32767,32767,32767,-51,-52,32767,32767
2573406074,32767,32767,32767,32767,32767,32767,32767,32767
2573410074,32767,32767,32767,32767,32767,32767,32767,32767
2573414074,32767,32767,32767,32767,-52,32767,32767,32767
2573418074,32767,32767,32767,32767,32767,32767,32767,32767
2573422118,32767,32767,32767,32767,32767,32767,32767,32767
2573426074,32767,32767,32767,32767,32767,32767,32767,32767
2573430074,32767,32767,32767,32767,-63,-63,32767,32767
2573434074,32767,32767,32767,32767,32767,32767,32767,32767
2573438074,32767,32767,32767,32767,32767,32767,32767,32767
2573442079,32767,32767,32767,32767,32767,32767,32767,32767
